sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2020-09-28T00:01:27;1.90;;;1.80;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:03:54;2.30;;;2.20;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:06:21;3.27;;;3.07;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:08:47;3.47;;;3.17;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:11:13;3.57;;;2.70;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:13:40;3.80;;;3.60;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:16:06;3.10;;;2.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:18:33;3.60;;;3.30;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:21:00;2.80;;;2.60;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:23:27;2.33;;;2.20;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:25:54;2.13;;;2.03;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:28:20;2.20;;;2.10;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:30:46;2.63;;;1.77;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:33:13;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:35:39;2.30;;;2.20;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:38:05;2.70;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:40:32;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:42:59;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:45:25;3.43;;;1.57;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:47:51;2.23;;;2.03;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:50:21;2.40;;;1.83;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:52:48;2.23;;;2.13;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:55:15;1.93;;;1.83;;
3659;SDS011;1846;51.482;7.224;2020-09-28T00:57:43;1.60;;;1.50;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:00:09;1.77;;;1.67;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:02:35;1.90;;;1.80;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:05:02;2.67;;;2.47;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:07:31;2.70;;;2.50;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:09:57;2.17;;;1.97;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:12:23;2.50;;;2.40;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:14:50;2.13;;;2.03;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:17:16;2.30;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:19:43;1.93;;;1.83;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:22:10;2.20;;;2.10;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:24:36;2.07;;;1.97;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:27:03;3.77;;;2.10;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:29:29;1.87;;;1.77;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:31:55;2.60;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:34:21;5.50;;;1.80;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:36:48;2.20;;;2.10;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:39:15;2.13;;;2.03;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:41:41;1.77;;;1.67;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:44:07;2.27;;;2.10;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:46:33;4.70;;;1.40;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:49:00;2.10;;;2.00;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:51:26;1.97;;;1.87;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:53:52;1.70;;;1.60;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:56:19;1.97;;;1.87;;
3659;SDS011;1846;51.482;7.224;2020-09-28T01:58:45;1.60;;;1.50;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:01:12;1.73;;;1.60;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:03:38;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:06:04;9.20;;;3.37;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:08:30;1.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:10:56;1.90;;;1.80;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:13:24;1.83;;;1.73;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:15:50;1.50;;;1.40;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:18:16;1.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:20:43;2.30;;;1.57;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:23:09;2.60;;;2.40;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:25:35;2.93;;;1.93;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:28:01;2.23;;;2.13;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:30:28;1.97;;;1.87;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:32:54;3.27;;;2.00;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:35:21;2.27;;;2.10;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:37:47;2.00;;;1.90;;
3659;SDS011;1846;51.482;7.224;2020-09-28T02:40:13;5.27;;;2.20;;
