sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2020-02-15T00:01:14;4.70;;;3.47;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:03:40;7.77;;;4.20;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:06:07;10.30;;;3.93;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:08:34;6.30;;;2.60;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:11:00;15.17;;;3.70;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:13:26;7.23;;;3.33;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:15:53;20.93;;;4.60;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:18:22;9.13;;;4.33;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:20:49;12.13;;;3.70;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:23:15;6.07;;;2.40;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:25:42;11.23;;;3.77;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:28:08;6.67;;;3.47;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:30:35;11.10;;;2.57;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:33:01;6.60;;;2.90;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:35:27;18.00;;;4.13;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:37:54;6.47;;;3.47;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:40:21;3.90;;;3.10;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:42:47;7.93;;;2.80;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:45:13;18.63;;;4.37;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:47:40;9.27;;;2.80;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:50:06;10.87;;;3.40;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:52:32;7.40;;;3.27;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:54:59;10.73;;;3.03;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:57:26;7.80;;;3.50;;
3659;SDS011;1846;51.482;7.224;2020-02-15T00:59:52;5.13;;;3.07;;
3659;SDS011;1846;51.482;7.224;2020-02-15T01:02:18;9.93;;;3.23;;
3659;SDS011;1846;51.482;7.224;2020-02-15T01:07:42;9.03;;;3.40;;
