sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2021-01-12T00:02:02;31.17;;;20.47;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:04:30;27.60;;;21.30;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:06:56;27.87;;;20.00;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:09:23;28.33;;;20.20;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:11:51;25.97;;;19.87;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:14:18;33.43;;;21.03;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:16:57;29.63;;;19.50;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:19:24;38.27;;;23.63;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:21:51;28.60;;;20.33;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:24:17;20.87;;;13.90;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:26:44;31.17;;;21.50;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:29:11;22.53;;;15.53;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:31:38;22.70;;;15.20;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:34:04;32.77;;;22.40;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:36:31;33.47;;;20.23;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:38:58;27.70;;;19.37;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:41:24;23.93;;;15.77;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:43:52;24.57;;;16.77;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:46:18;28.40;;;18.87;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:48:44;29.43;;;17.37;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:51:10;24.03;;;16.60;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:53:37;14.83;;;11.57;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:56:09;21.60;;;14.30;;
3659;SDS011;1846;51.482;7.224;2021-01-12T00:58:36;25.87;;;18.10;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:01:03;23.60;;;18.77;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:03:30;26.47;;;16.53;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:05:56;29.07;;;17.03;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:08:22;25.50;;;18.30;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:10:49;25.63;;;17.43;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:13:17;24.17;;;18.10;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:15:43;22.00;;;15.10;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:18:10;24.93;;;17.80;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:20:36;23.10;;;12.50;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:23:03;13.07;;;10.57;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:25:29;25.50;;;17.90;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:27:55;17.97;;;13.87;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:30:21;11.67;;;9.23;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:32:48;21.13;;;15.00;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:35:15;15.40;;;12.63;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:37:41;14.93;;;11.77;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:40:08;26.03;;;16.63;;
3659;SDS011;1846;51.482;7.224;2021-01-12T01:42:35;22.43;;;14.57;;
