sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2020-05-09T00:01:08;24.73;;;15.17;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:04:09;25.80;;;15.20;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:06:53;24.53;;;16.33;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:09:44;24.97;;;15.17;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:12:28;24.43;;;13.90;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:15:13;30.20;;;16.83;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:18:03;22.97;;;14.50;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:20:47;27.93;;;16.00;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:23:32;27.50;;;16.77;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:26:16;24.27;;;16.13;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:29:02;27.07;;;15.00;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:31:47;26.87;;;16.07;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:34:31;27.23;;;15.60;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:37:12;19.97;;;14.90;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:39:56;26.67;;;15.73;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:42:41;26.43;;;16.30;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:45:24;26.90;;;16.80;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:48:07;38.33;;;17.47;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:50:52;26.33;;;14.60;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:53:36;31.50;;;17.87;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:56:25;29.43;;;15.80;;
3659;SDS011;1846;51.482;7.224;2020-05-09T00:59:09;26.07;;;17.17;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:02:09;30.00;;;16.67;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:04:53;29.57;;;17.43;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:07:37;27.77;;;16.80;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:10:22;23.40;;;15.00;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:13:06;27.83;;;16.00;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:15:41;23.07;;;16.20;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:18:26;34.97;;;18.27;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:21:11;24.30;;;16.33;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:23:55;37.90;;;15.90;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:26:40;28.37;;;17.10;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:29:24;26.10;;;16.20;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:32:11;35.43;;;18.37;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:34:56;32.93;;;18.20;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:37:40;27.60;;;16.43;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:40:24;26.10;;;16.50;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:43:09;32.80;;;16.70;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:45:53;26.87;;;16.00;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:48:38;30.87;;;17.07;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:51:22;33.87;;;16.33;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:54:07;26.47;;;16.40;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:56:52;31.63;;;16.07;;
3659;SDS011;1846;51.482;7.224;2020-05-09T01:59:36;29.10;;;17.27;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:02:20;24.30;;;16.63;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:05:14;31.87;;;16.43;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:07:58;33.53;;;18.83;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:10:55;31.63;;;17.73;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:13:40;28.50;;;18.60;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:16:23;27.13;;;16.70;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:19:07;24.70;;;16.47;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:21:52;30.67;;;17.67;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:24:36;23.00;;;15.80;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:27:23;34.40;;;18.77;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:30:17;30.43;;;17.43;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:33:01;29.40;;;18.27;;
3659;SDS011;1846;51.482;7.224;2020-05-09T02:35:46;26.73;;;16.67;;
