sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2020-11-13T00:01:16;12.83;;;4.67;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:04:01;17.23;;;4.17;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:06:47;22.20;;;5.90;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:09:48;9.60;;;3.87;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:13:08;13.37;;;4.23;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:16:14;19.00;;;4.20;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:18:59;10.23;;;4.73;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:21:44;11.57;;;4.70;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:24:29;19.83;;;5.17;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:27:14;10.23;;;4.30;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:29:59;23.07;;;4.30;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:32:45;10.40;;;3.20;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:35:30;20.50;;;3.73;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:38:16;9.27;;;3.60;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:41:01;7.70;;;4.80;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:43:46;13.03;;;3.73;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:46:31;14.20;;;4.10;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:49:16;27.17;;;4.33;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:52:01;9.57;;;3.00;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:54:46;10.73;;;3.60;;
3659;SDS011;1846;51.482;7.224;2020-11-13T00:57:32;8.60;;;2.70;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:00:17;13.90;;;3.63;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:03:01;13.83;;;4.10;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:05:46;7.70;;;4.27;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:08:31;10.40;;;3.23;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:11:16;8.37;;;3.03;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:14:02;15.80;;;3.67;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:16:46;8.33;;;4.20;;
3659;SDS011;1846;51.482;7.224;2020-11-13T01:19:32;6.50;;;3.33;;
