sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2021-12-05T00:08:58;5.63;;;3.20;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:15:06;11.30;;;3.00;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:18:33;7.13;;;3.23;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:24:24;6.40;;;2.63;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:27:21;9.20;;;2.90;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:30:27;7.20;;;2.93;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:33:46;5.50;;;2.40;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:36:58;7.30;;;3.50;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:40:20;1.80;;;1.70;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:43:28;9.57;;;3.07;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:46:36;10.73;;;4.00;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:49:41;13.93;;;3.47;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:52:54;11.37;;;3.30;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:56:13;10.40;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-12-05T00:59:10;7.20;;;3.03;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:02:18;11.13;;;2.93;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:05:29;21.60;;;3.20;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:08:46;7.47;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:11:48;10.77;;;2.90;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:14:56;7.63;;;3.00;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:17:49;2.93;;;2.67;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:20:50;6.33;;;2.67;;
3659;SDS011;1846;51.482;7.224;2021-12-05T01:23:40;7.23;;;3.43;;
