sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2021-10-02T00:00:04;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:03:07;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:06:10;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:09:14;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:12:17;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:15:21;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:18:24;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:21:27;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:24:31;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:27:34;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:30:38;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:33:41;13.30;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:36:55;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:39:52;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:42:55;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:45:57;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:48:42;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:51:28;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:54:13;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:57:00;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T00:59:46;13.30;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:02:42;13.40;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:05:52;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:08:49;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:11:44;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:14:41;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:17:33;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:20:37;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:23:52;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:27:04;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:29:56;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:32:47;13.50;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:35:40;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:38:30;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:41:35;13.80;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:44:40;13.80;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:47:47;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:50:37;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:53:24;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:56:17;13.60;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T01:59:03;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T02:01:49;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T02:04:38;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T02:07:25;13.70;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T02:10:12;13.80;99.90
3660;DHT22;1846;51.482;7.224;2021-10-02T02:13:01;13.80;99.90
