sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2020-05-08T00:00:33;13.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:03:28;13.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:06:13;13.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:08:46;13.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:11:14;13.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:13:42;13.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:16:26;12.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:19:09;12.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:22:08;12.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:24:53;12.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:27:38;12.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:30:22;12.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:32:49;12.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:35:17;12.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:37:44;12.50;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:40:13;12.50;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:42:40;12.40;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:45:07;12.40;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T00:47:34;12.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:50:01;12.40;45.30
3660;DHT22;1846;51.482;7.224;2020-05-08T00:52:27;12.40;25.60
3660;DHT22;1846;51.482;7.224;2020-05-08T00:54:53;12.40;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:57:20;12.50;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T00:59:46;12.40;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T01:02:13;12.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:04:42;12.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:07:09;12.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:09:36;12.20;87.80
3660;DHT22;1846;51.482;7.224;2020-05-08T01:12:03;12.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T01:14:29;12.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T01:16:57;12.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T01:19:26;12.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T01:21:56;12.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T01:24:44;11.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:27:19;11.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:30:04;11.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:32:37;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:35:08;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:37:39;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:40:09;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:42:42;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:45:09;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:47:36;11.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:50:04;11.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:52:31;11.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:54:59;11.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:57:27;11.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T01:59:54;11.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:02:21;11.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:04:52;11.50;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:07:22;11.40;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:09:48;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:12:19;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:14:47;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:17:14;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:19:45;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:22:11;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:24:38;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:27:04;11.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:29:31;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:31:58;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:34:29;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:36:57;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:39:23;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:41:50;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:44:19;11.10;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:46:46;11.00;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:49:12;11.00;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:51:39;11.00;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:54:06;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:56:32;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T02:58:59;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:01:32;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:04:19;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:07:00;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:09:30;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:11:59;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:14:26;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:16:52;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:19:19;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:21:46;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:24:13;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:26:39;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:29:06;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:31:33;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:33:59;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:36:26;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:38:52;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:41:19;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:43:46;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:46:14;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:48:43;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:51:10;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:53:41;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:56:08;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T03:58:36;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:01:04;10.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:03:31;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:05:58;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:08:24;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:10:50;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:13:17;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:15:44;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:18:10;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:20:36;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:23:03;10.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:25:29;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:27:56;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:30:22;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:32:49;10.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:35:16;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:37:42;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:40:08;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:42:35;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:45:01;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:47:28;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:49:55;10.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:52:21;11.00;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:54:48;11.10;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:57:14;11.10;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T04:59:41;11.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:02:07;11.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:04:34;11.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:07:01;11.50;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:09:27;11.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:11:54;11.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:14:20;11.80;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:16:46;11.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:19:13;12.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:21:39;12.10;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:24:06;12.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:26:32;12.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:28:59;12.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:31:25;12.40;4.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:33:53;12.50;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:36:22;12.50;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:38:52;12.60;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:41:26;12.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:43:58;12.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:46:57;13.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:49:29;13.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T05:51:56;13.20;95.40
3660;DHT22;1846;51.482;7.224;2020-05-08T05:54:22;13.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T05:56:49;13.20;47.80
3660;DHT22;1846;51.482;7.224;2020-05-08T05:59:15;13.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:01:42;13.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:04:08;13.30;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:06:35;13.50;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:09:03;13.60;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:11:30;13.70;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:13:57;13.80;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:16:25;13.90;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:18:51;14.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:21:18;14.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:23:44;14.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:26:10;14.20;1.00
3660;DHT22;1846;51.482;7.224;2020-05-08T06:28:37;14.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:31:04;14.40;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:33:30;14.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:35:58;14.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:38:24;14.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:40:50;14.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:43:17;14.40;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:45:43;14.50;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:48:10;14.70;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:50:36;14.80;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:53:03;14.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:55:29;15.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T06:57:56;15.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:00:22;15.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:02:48;15.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:05:15;15.30;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:07:42;15.50;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:10:08;15.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:12:34;16.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:15:01;16.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:17:27;16.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:19:53;16.40;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:22:20;16.60;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:24:47;16.70;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:27:13;16.80;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:29:40;16.80;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:32:06;16.90;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:34:33;17.00;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:36:59;17.10;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:39:26;17.20;99.90
3660;DHT22;1846;51.482;7.224;2020-05-08T07:41:53;17.30;99.70
3660;DHT22;1846;51.482;7.224;2020-05-08T07:44:19;17.50;98.20
3660;DHT22;1846;51.482;7.224;2020-05-08T07:46:45;17.60;97.40
3660;DHT22;1846;51.482;7.224;2020-05-08T07:49:12;17.70;96.80
3660;DHT22;1846;51.482;7.224;2020-05-08T07:51:38;17.80;97.50
3660;DHT22;1846;51.482;7.224;2020-05-08T07:54:05;17.90;96.00
3660;DHT22;1846;51.482;7.224;2020-05-08T07:56:32;18.20;95.10
