sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2021-10-05T00:00:52;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:03:39;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:06:24;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:09:10;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:11:55;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:14:42;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:17:27;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:20:15;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:23:00;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:25:46;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:28:31;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:31:17;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:34:02;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:36:49;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:39:35;12.40;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:42:21;12.50;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:45:07;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:47:53;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:50:39;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:53:26;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:56:11;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T00:58:57;12.60;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T01:01:43;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T01:04:29;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T01:07:16;12.70;1.00
3660;DHT22;1846;51.482;7.224;2021-10-05T01:10:03;12.70;1.00
