sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2020-04-27T00:00:09;11.20;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:02:39;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:05:06;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:07:32;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:09:59;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:12:25;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:14:52;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:17:18;11.00;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:19:44;11.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:22:11;11.00;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:24:37;11.00;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:27:03;11.00;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:29:30;10.90;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:31:57;10.90;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:34:23;10.90;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:36:49;10.90;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:39:17;10.90;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:41:44;10.80;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:44:11;10.80;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:46:38;10.70;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:49:04;10.70;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:51:30;10.70;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:53:57;10.60;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:56:23;10.50;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T00:58:50;10.50;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:01:23;10.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:04:14;10.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:06:43;10.30;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:09:16;10.30;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:11:43;10.20;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:14:09;10.30;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:16:35;10.30;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:19:02;10.20;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:21:28;10.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:23:55;10.10;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:26:22;10.00;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:28:48;10.00;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:31:14;9.90;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:33:41;9.80;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:36:07;9.80;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:38:33;9.80;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:41:00;9.80;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:43:27;9.80;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T01:45:53;9.70;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:48:19;9.80;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:50:46;9.80;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:53:12;9.90;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:55:39;9.90;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T01:58:05;9.80;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T02:03:54;9.60;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T02:06:20;9.50;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:08:47;9.50;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:11:13;9.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:13:40;9.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:16:06;9.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:18:35;9.40;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T02:21:03;9.40;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T02:23:32;9.40;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T02:25:58;9.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:28:25;9.40;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:30:51;9.40;1.00
3660;DHT22;1846;51.482;7.224;2020-04-27T02:33:36;9.30;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:36:02;9.30;99.90
3660;DHT22;1846;51.482;7.224;2020-04-27T02:38:29;9.30;99.90
